id,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
6722221,Bright & lovely 1 Bed in Islington,Islington,51.55173014,-0.107160586,Entire home/apt,95,2,0,1,315
5356396,"Cosy private room, wifi, Angel area",Islington,51.53693502,-0.098203139,Private room,50,1,18,1,54
4056407,Centrally located private room ,Islington,51.54978292,-0.092185982,Private room,45,1,4,2,363
7464281,STYLISH FLAT / ISLINGTON N1 Zone 1,Islington,51.54423281,-0.10352892,Entire home/apt,100,4,0,1,314
4493963,Double bedroom (private shower),Islington,51.52665013,-0.103661034,Private room,90,2,1,3,276
4770777,Modern cosy flat mins to Upper St,Islington,51.54287251,-0.110431165,Entire home/apt,95,2,1,1,233
6550680,"Dbl room in beautiful house, Angel",Islington,51.53501756,-0.110201846,Private room,75,2,9,2,358
6080933,Look! Stylish Great Value Apartment,Islington,51.54880088,-0.081336484,Entire home/apt,129,2,14,4,333
5818786,Neat & Cosy Studio ,Islington,51.54930154,-0.094256126,Entire home/apt,50,3,4,1,26
6681157,Bright Room in  Victorian House,Islington,51.55785239,-0.093915765,Private room,54,1,6,1,362
5152710,Private room in nice flat,Islington,51.56331966,-0.133791233,Private room,50,1,0,1,195
6595594,cozy room in city center,Islington,51.54212065,-0.118335271,Private room,34,3,3,1,71
8058510,"Double room, Finsbury Park station",Islington,51.56531531,-0.113926026,Private room,28,1,0,1,0
3198384,Central Stylish Flat ,Islington,51.54954374,-0.11887856,Entire home/apt,100,7,16,2,0
8058502,2 Bed Great Views in Central London,Islington,51.54535602,-0.085919549,Entire home/apt,135,2,0,3,365
7707871,Lovely Central London Flat,Islington,51.5298424,-0.10138516,Entire home/apt,80,2,0,6,124
5545179,2 bed/2 bath apartment in Arsenal,Islington,51.55934163,-0.103241229,Entire home/apt,179,1,2,1,347
4758692,Quiet spacious room,Islington,51.54453081,-0.100616351,Private room,65,1,13,2,361
312792,1 bdrm - Islington Garden Flat,Islington,51.5369397,-0.090025902,Entire home/apt,108,7,2,11,58
5304091,Quiet Double with Private Bathroom,Islington,51.53124183,-0.101540738,Private room,70,1,15,1,70
1896189,2 bedroom flat in Bloomsbury 036,Islington,51.53132003,-0.120587602,Entire home/apt,200,4,0,24,365
7597800,Double bedroom near Old Street,Islington,51.52847637,-0.09586298,Private room,45,1,2,1,11
1022977,Charming Double Room in Kings Cross,Islington,51.53985628,-0.120712408,Private room,65,2,58,1,339
3578893,Cool London house Islington,Islington,51.5399218,-0.103452166,Entire home/apt,350,3,5,1,74
4497610,Lovely DOUBLE room in HIGHBURY,Islington,51.56065542,-0.094126486,Private room,66,2,0,1,365
269001,Flat in central London: Clerkenwell,Islington,51.52506398,-0.097377991,Entire home/apt,160,3,18,2,363
368803,Clerkenwell dbl spacious bedroom,Islington,51.52368319,-0.106542695,Private room,68,4,42,1,357
8123140,Clerkenwell Loft Apartment,Islington,51.52756241,-0.098696455,Entire home/apt,120,2,0,1,365
7529626,A Spacious Double Bedroom in Camden,Islington,51.55077374,-0.127287141,Private room,35,2,2,1,318
4676944,6ft double with woody garden view,Islington,51.56729076,-0.121567817,Private room,50,1,7,1,365
7942134,Cozy single room 10/8-10/12 ￡100,Islington,51.54143383,-0.103985576,Private room,25,1,0,1,280
7411365,Bright double room Zone 1 London,Islington,51.53132967,-0.111005861,Private room,51,1,2,2,285
2893969,Central London Terrace (Upper St),Islington,51.53849337,-0.103358466,Private room,65,1,16,1,178
6559364,CENTRAL FLAT OPPOSITE TO TUBE,Islington,51.54780107,-0.116821082,Entire home/apt,110,5,2,6,258
991112,En-suite Bedroom with Balcony,Islington,51.52757036,-0.114582561,Private room,75,1,28,4,346
6760943,Sunny 1-bed in Angel min 1 wk,Islington,51.53201267,-0.106074689,Entire home/apt,127,5,2,1,62
3365015,Zone 1! Split level Apartment! ,Islington,51.53502872,-0.107208598,Entire home/apt,141,3,13,8,323
536087,Central London: loft en-suite room,Islington,51.52253903,-0.09081905,Private room,69,2,89,3,47
3026470,1 bed flat in Kings Cross,Islington,51.5435325,-0.115738464,Entire home/apt,99,7,1,27,351
2088792,Very nice double room - Clerkenwell,Islington,51.52655678,-0.107264194,Private room,43,2,72,1,264
6908907,Big double room in central London,Islington,51.52727031,-0.111082137,Private room,40,3,3,5,242
3574394,"Modern,Clean and Airy Flat in Angel",Islington,51.53061039,-0.103128909,Private room,95,7,3,1,337
2451597,EAST LONDON STUDIO APARTMENT ,Islington,51.52268925,-0.099970539,Entire home/apt,120,2,21,3,337
4805754,comfortable room in victorian house,Islington,51.56953823,-0.115411458,Private room,39,2,4,1,365
4360752,Ultra Convenient Penthouse Duplex,Islington,51.56455818,-0.10574177,Private room,57,1,13,1,68
4164137,Peaceful Garden Flat in Islington ,Islington,51.54323642,-0.087549958,Entire home/apt,110,2,36,1,57
748733,BIG DOUBLE in Islington near Camden,Islington,51.56140986,-0.121133179,Private room,45,1,12,1,322
1411610,City Comfort & charming apartment,Islington,51.5251518,-0.099474959,Entire home/apt,140,1,17,8,329
6635074,Beautiful Victorian villa,Islington,51.54224845,-0.084854224,Entire home/apt,150,14,0,1,67
2514866,Modern flat with sunny roof terrace,Islington,51.54799155,-0.114211268,Entire home/apt,80,7,3,1,0
5802477,Modern 2 Doub Bed flat in Islington,Islington,51.54168754,-0.089150663,Entire home/apt,110,2,15,1,335
231854,Stylish loft suite nr City/St Pauls,Islington,51.5215282,-0.10040038,Entire home/apt,99,2,138,3,23
3705309,Fabulous Regency Jewel Islington,Islington,51.5404654,-0.098882307,Entire home/apt,300,3,7,1,173
3073164,Islington quiet corner,Islington,51.5526931,-0.095323678,Private room,50,1,39,1,332
7459011,Double room with garden in GF,Islington,51.52560344,-0.10398314,Private room,70,3,0,1,292
7317016,One bedroom flat in great location,Islington,51.53683132,-0.095741047,Entire home/apt,100,1,0,1,70
5214583,Charming cosy period garden flat,Islington,51.56181677,-0.124702344,Entire home/apt,70,7,0,1,166
7936283,Farringdon large double + 2 sofas,Islington,51.52218044,-0.103350698,Private room,80,1,0,1,361
4045295,"Islington/ Archway, 1 bedroom flat",Islington,51.56294089,-0.126890423,Entire home/apt,99,3,1,1,337
3219196,Lovely House in Highbury,Islington,51.55881546,-0.098055827,Entire home/apt,160,3,4,1,242
2013585,Studio Flat Islington London,Islington,51.54304136,-0.117133669,Private room,30,2,0,1,135
2149283,Very nice 1 bedroom apartment,Islington,51.55699581,-0.102237842,Entire home/apt,85,2,23,1,338
4711236,TOP AREA! Room +private Outdoor!!! ,Islington,51.53357954,-0.120244064,Private room,39,2,18,4,297
7529258,Accessible to airport/city via tube,Islington,51.54837232,-0.120314915,Private room,40,1,0,1,266
5108781,Lovely Central Double Room ,Islington,51.55662822,-0.101474228,Private room,45,1,23,1,56
516849,"beautiful, bright, 3 bed flat",Islington,51.52690095,-0.110284438,Entire home/apt,130,5,4,1,60
6797499,Spacious Top Floor Loft Apartment,Islington,51.56204896,-0.119146717,Entire home/apt,65,2,0,1,107
7704457,Modern double nr Arsenal,Islington,51.55436807,-0.104982177,Private room,47,1,3,1,10
178290,Hip Islington Apartment,Islington,51.55168944,-0.087629005,Entire home/apt,80,2,24,1,0
5666370,Bright Spacious 2 Bed Flat Highbury,Islington,51.54692006,-0.106483333,Entire home/apt,99,2,3,1,3
6983536,MODERN 2 BED APARTMENT ANGEL ZONE 1,Islington,51.53513291,-0.098997145,Entire home/apt,165,2,4,4,342
3051371,One Bed Haven in Barnsbury,Islington,51.54080033,-0.117013878,Entire home/apt,111,3,2,1,61
7622761,Marina Morelli,Islington,51.56756429,-0.11237661,Private room,65,1,0,1,157
3324001,Kings Cross/lrge room/kingsize bed.,Islington,51.53400166,-0.117812293,Private room,70,2,1,3,153
3837754,Sunny & stylish 2 bed in Islington,Islington,51.55869733,-0.104203383,Entire home/apt,150,3,4,1,238
571462,"Stylish Loft Conversion, Dalston",Islington,51.54654342,-0.083963619,Private room,45,3,37,1,348
6928441,Huge Studio Apartment,Islington,51.52345194,-0.091969298,Entire home/apt,299,3,0,1,365
6917883,Sophisticated 2bed+en suite.,Islington,51.53139326,-0.102666168,Entire home/apt,199,1,7,2,323
7900917,"1 bedroom, London Islington, zone 2",Islington,51.54942975,-0.125410895,Private room,20,14,0,1,0
8031978,Homely 1 bedroom flat in Canonbury,Islington,51.54675684,-0.093658798,Entire home/apt,62,5,0,1,16
1533513,Double room in Islington house,Islington,51.55043128,-0.097964723,Private room,43,3,4,1,308
909784,Feels like home (Islington),Islington,51.5342911,-0.108256387,Entire home/apt,204,2,1,13,281
7966366,Room by Angel Station,Islington,51.53108421,-0.102056886,Private room,34,2,0,1,0
5420971,Lovely 1 bed room flat in Islington,Islington,51.54684719,-0.086335768,Entire home/apt,80,5,0,1,168
5274750,"One Bedroom Flat,Clerkenwell",Islington,51.52109423,-0.104560557,Entire home/apt,140,7,2,3,337
1651651,Modern Designer Apartment,Islington,51.54526653,-0.110114687,Private room,95,2,31,2,341
4000928,Stay in the old Arsenal stadium,Islington,51.55743924,-0.102289521,Entire home/apt,135,3,4,1,201
3577016,"1 Bed Flat near King's Cross, N1",Islington,51.53550604,-0.116051763,Entire home/apt,99,2,4,1,26
6978628,Charming Shoreditch Zone 1 Flat,Islington,51.52522465,-0.09450495,Entire home/apt,150,5,1,1,42
3487341,Flat in Islington Highbury Holloway,Islington,51.54667772,-0.10986431,Private room,45,1,75,1,121
7306261,Cosy Canonbury 1 bed flat,Islington,51.55253021,-0.091847894,Entire home/apt,60,8,0,1,26
4612619,Luxury Modern House - sleeps 8,Islington,51.54109969,-0.111736487,Entire home/apt,300,3,9,1,235
7506891,Newly refurbished duplex apartment,Islington,51.55583394,-0.091378325,Entire home/apt,135,1,0,1,42
7949176,Garden Flat in Old Street!,Islington,51.52486533,-0.093786693,Entire home/apt,89,1,2,4,188
4715767,Fab large flat in King's Cross!,Islington,51.53447363,-0.116866031,Entire home/apt,110,2,8,2,44
6703965,A Delightful Flat in Central London,Islington,51.53999651,-0.099266649,Entire home/apt,120,5,0,2,208
6960702,Airy room in quiet family house,Islington,51.55076663,-0.105933965,Private room,70,1,0,1,365
6720665,Bright single room in Angel,Islington,51.53594882,-0.112387838,Private room,32,1,0,2,354
7976322,Modern and cozy flat - Zone 1!,Islington,51.52686271,-0.098473624,Entire home/apt,115,2,0,1,332
6938511,Cosy garden room near Kings Cross,Islington,51.54993704,-0.121069852,Private room,32,1,2,1,271
1514178,A King's Cross flat with a cat,Islington,51.53680893,-0.120077593,Entire home/apt,80,1,19,2,220
1438456,Bright airy room close in London,Islington,51.56100611,-0.109563761,Private room,55,1,3,1,243
5611640,"Bright family house, great location",Islington,51.56135619,-0.100763518,Entire home/apt,135,3,2,1,232
313870,Chic spacious Islington maisonette ,Islington,51.54647053,-0.103646074,Entire home/apt,185,3,8,1,0
4835858,Experience a night in prison!,Islington,51.52784742,-0.114916234,Private room,85,1,0,1,250
8167517,"Highbury, N5 Garden Flat",Islington,51.5534904,-0.093370929,Entire home/apt,80,7,0,2,38
565331,Stylish Apartment in Central London,Islington,51.52345682,-0.097162155,Entire home/apt,200,3,8,1,336
2683548,Lovely & bright. Great transport,Islington,51.56534953,-0.138367365,Private room,37,2,10,2,310
1427868,Studio in a 2bd house,Islington,51.52281073,-0.094673374,Private room,67,3,42,1,274
1488023,Kings Cross 2 bedroom (Sleeps 5/6),Islington,51.53103051,-0.119104978,Entire home/apt,200,2,26,3,350
7397027,1 Bed Apartment with Garden,Islington,51.55349114,-0.089338668,Entire home/apt,60,3,1,21,313
7659166,"Highbury, N5 Garden flat",Islington,51.55295027,-0.092618998,Private room,40,2,1,2,313
6796398,London Charm meets Modern Style,Islington,51.54501972,-0.089385908,Entire home/apt,99,3,4,8,325
6075488,The best spot! Stunning sunny flat,Islington,51.54918074,-0.102338185,Entire home/apt,119,1,6,1,164
5157886,Stunning Room in a New House,Islington,51.56029053,-0.11212844,Private room,50,3,9,2,365
4251103,"Exclusive luxury flat Archway, n19",Islington,51.56449544,-0.13561621,Entire home/apt,150,2,0,1,334
1759484,Large Bedroom in Angel Zone 1 Flat,Islington,51.53872763,-0.100847713,Private room,40,7,0,1,6
6674666,2 bed home with private garden spa,Islington,51.56541887,-0.133548742,Entire home/apt,140,2,0,3,339
8024721,Chambre Calme près de St Pancras,Islington,51.56712109,-0.125772314,Private room,45,1,0,1,11
7712594,"Private room Angel Zone 1, London",Islington,51.54128634,-0.103706275,Private room,50,2,0,1,67
7818368,Modern studio with London view,Islington,51.55373916,-0.108959186,Entire home/apt,65,3,0,1,2
8020745,Spacious 1 Bed Apartment-London,Islington,51.55996018,-0.122864189,Entire home/apt,75,1,0,1,8
4303394,Sunny Double Central London Zone 2,Islington,51.54570992,-0.107987916,Private room,45,3,5,2,342
7328628,Bright and airy two bed appartment.,Islington,51.55765752,-0.093945667,Entire home/apt,110,1,3,1,329
381797,Two Bedroom Modernized Duplex Apart,Islington,51.54161645,-0.102762607,Entire home/apt,252,2,21,7,291
6880297,LOVELY ROOM IN ANGEL 1,Islington,51.5266569,-0.100871385,Private room,49,1,0,7,358
1899530,2 bedroom apt Canonbury,Islington,51.54649305,-0.085827882,Entire home/apt,82,1,28,2,258
2978217,Architects Garden Flat - Dalston,Islington,51.55082235,-0.080798625,Entire home/apt,69,4,2,1,208
43448,KINGS CROSS PRIVATE DBLE LIGHT ROOM,Islington,51.53206673,-0.119416904,Private room,60,2,74,1,352
6683605,"Bright, double room in Crouch Hill",Islington,51.57009191,-0.118648592,Private room,53,2,1,2,363
1112959,A modern garden flat in zone 1,Islington,51.53115766,-0.109515799,Entire home/apt,100,2,14,1,188
511429,Luxury 1-bedroom Apt Highbury&Islin,Islington,51.5475653,-0.105911863,Entire home/apt,110,3,27,1,262
5017216,Double Bedroom Kings Cross,Islington,51.54303992,-0.121406698,Private room,30,2,1,1,336
5748616,Victorian maisonette and garden,Islington,51.5342831,-0.095953364,Entire home/apt,295,3,8,1,334
1150556,"Spacious, Central & Stylish home",Islington,51.52525432,-0.09607158,Entire home/apt,140,2,11,2,222
3531119,Spacious room in central location,Islington,51.55214926,-0.115099603,Private room,50,3,49,1,11
563124,Beautiful 1 bed flat-great location,Islington,51.53113245,-0.116315535,Entire home/apt,110,3,64,1,60
7769676,"Lovely, safe & quiet flat in N1.",Islington,51.53909282,-0.09538341,Private room,45,1,0,1,275
1396026,LargeStudio@Highbury/ArsenalStadium,Islington,51.55158984,-0.105812909,Entire home/apt,71,3,71,1,302
1790715,Smart dbl rm btwn Shoreditch & Soho,Islington,51.55052059,-0.088110267,Private room,56,2,19,1,365
2084765,Stunning balcony apt in 1850s hotel,Islington,51.54596274,-0.120557588,Entire home/apt,105,7,1,1,349
3202531,"Period, open-plan flat in EC1V",Islington,51.52745812,-0.101568904,Entire home/apt,95,1,2,1,0
3565305,Islington N7,Islington,51.55269922,-0.111745362,Shared room,21,3,5,1,365
6149894,"Quiet, bright room in stylish flat",Islington,51.54539505,-0.098105128,Private room,62,2,2,1,354
4304204,Central London Cosy 1 BR,Islington,51.551463,-0.130245144,Entire home/apt,59,3,42,1,41
437574,"Double Room/twin, green butterflies",Islington,51.56493366,-0.134027614,Private room,55,2,14,1,358
2031516,Two-floor flat in converted school,Islington,51.54951481,-0.111059874,Entire home/apt,99,1,30,1,144
1245053,TRENDY SHOREDITCH 2 BED 2 BATH APT ,Islington,51.52493959,-0.093218903,Entire home/apt,227,2,38,10,88
7447934,Lovely flat in Islington w Garden!,Islington,51.53992173,-0.106015763,Entire home/apt,100,2,1,6,48
7152196,Celebrate NYE in London 4 bedrooms,Islington,51.54209802,-0.108260755,Entire home/apt,220,7,1,1,43
1931057,Contemporary Flat in Central London,Islington,51.52885056,-0.098548348,Entire home/apt,130,3,12,1,343
1498089,Great flat between Angel & Dalston,Islington,51.54433309,-0.088692839,Entire home/apt,110,2,7,1,153
4905876,Angel Contemporary Haven,Islington,51.53169908,-0.111894898,Entire home/apt,130,14,2,1,290
242132,"One bedroom flat, Islington. ",Islington,51.55138647,-0.114890696,Entire home/apt,75,2,11,1,269
2535756,Architect Designed Huge House,Islington,51.54504203,-0.112308639,Entire home/apt,250,3,0,1,365
5438413,Double Height Loft Style Apartment,Islington,51.56638378,-0.137090759,Entire home/apt,135,2,2,1,281
907983,"Artistic room in quiet flat, Angel",Islington,51.53874388,-0.100551325,Private room,40,2,3,1,365
4119246,Lovely and Stylish Flat in London,Islington,51.55267784,-0.088038894,Entire home/apt,89,3,5,53,53
6109558,Single and Double Room in Islington,Islington,51.54009616,-0.1033971,Private room,107,1,0,1,365
3422579,COZY DOUBLE BEDROOM ZONE 2,Islington,51.5562548,-0.098835701,Private room,40,1,6,1,167
5603654,Lovely Georgian House in Islington,Islington,51.5434257,-0.107430838,Entire home/apt,340,3,0,1,69
7400160,Stunning double room in Highbury,Islington,51.55299789,-0.09185352,Private room,35,2,0,1,25
4096314,Great space in heart of Clerkenwell,Islington,51.52452915,-0.102982099,Entire home/apt,126,3,3,1,334
2770155,Stunning Apartment in North London,Islington,51.55969957,-0.137939582,Entire home/apt,99,3,0,1,244
